"email_address","institute_sr_no","email_seq","ZB Status","ZB Sub status","ZB Account","ZB Free Email"
"vc@despu.edu.in","856","5","valid","","vc","False"
"registrar@dituniversity.edu.in","857","4","do_not_mail","possible_trap","registrar","False"
"vc@dituniversity.edu.in","857","5","invalid","mailbox_not_found","vc","False"
"registrar@drpaiu.edu.in","858","4","do_not_mail","possible_trap","registrar","False"
"vc@drpaiu.edu.in","858","5","valid","","vc","False"
"registrar@dsu.edu.in","859","4","do_not_mail","possible_trap","registrar","False"
"vc@dsu.edu.in","859","5","unknown","antispam_system","vc","False"
"registrar@dyp-atu.edu.in","860","4","do_not_mail","possible_trap","registrar","False"
"vc@dyp-atu.edu.in","860","5","catch-all","","vc","False"
"registrar@dypatiluniversitypune.edu.in","861","4","do_not_mail","possible_trap","registrar","False"
"vc@dypatiluniversitypune.edu.in","861","5","invalid","mailbox_not_found","vc","False"
"registrar@dypdpu.edu.in","862","4","do_not_mail","possible_trap","registrar","False"
"vc@dypdpu.edu.in","862","5","valid","","vc","False"
"registrar@flame.edu.in","863","4","do_not_mail","possible_trap","registrar","False"
"vc@flame.edu.in","863","5","valid","","vc","False"
"registrar@fsu.edu.in","864","4","do_not_mail","possible_trap","registrar","False"
"vc@fsu.edu.in","864","5","catch-all","","vc","False"
"registrar@galgotiasuniversity.edu.in","865","4","do_not_mail","possible_trap","registrar","False"
"vc@galgotiasuniversity.edu.in","865","5","valid","","vc","False"
"registrar@geetauniversity.edu.in","866","4","do_not_mail","possible_trap","registrar","False"
"vc@geetauniversity.edu.in","866","5","valid","","vc","False"
"registrar@ggu.edu.in","867","4","do_not_mail","possible_trap","registrar","False"
"vc@ggu.edu.in","867","5","valid","","vc","False"
"registrar@ghristu.edu.in","868","4","do_not_mail","possible_trap","registrar","False"
"vc@ghristu.edu.in","868","5","valid","","vc","False"
"registrar@ghrstu.edu.in","869","4","do_not_mail","possible_trap","registrar","False"
"vc@ghrstu.edu.in","869","5","valid","","vc","False"
"registrar@ghru.edu.in","870","4","do_not_mail","possible_trap","registrar","False"
"vc@ghru.edu.in","870","5","valid","","vc","False"
"registrar@gmiu.edu.in","871","4","do_not_mail","possible_trap","registrar","False"
"vc@gmiu.edu.in","871","5","invalid","mailbox_not_found","vc","False"
"registrar@gmu.edu.in","872","4","do_not_mail","possible_trap","registrar","False"
"vc@gmu.edu.in","872","5","invalid","mailbox_not_found","vc","False"
"registrar@gnauniversity.edu.in","873","4","do_not_mail","possible_trap","registrar","False"
"vc@gnauniversity.edu.in","873","5","valid","","vc","False"
"registrar@gsfcuni.edu.in","874","4","do_not_mail","possible_trap","registrar","False"
"vc@gsfcuni.edu.in","874","5","invalid","mailbox_not_found","vc","False"
"registrar@gyanveeruniversity.edu.in","875","4","do_not_mail","possible_trap","registrar","False"
"vc@gyanveeruniversity.edu.in","875","5","valid","","vc","False"
"registrar@hzu.edu.in","876","4","do_not_mail","possible_trap","registrar","False"
"vc@hzu.edu.in","876","5","valid","","vc","False"
"registrar@iihmr.edu.in","877","4","do_not_mail","possible_trap","registrar","False"
"vc@iihmr.edu.in","877","5","invalid","mailbox_not_found","vc","False"
"registrar@indirauniversity.edu.in","878","4","do_not_mail","possible_trap","registrar","False"
"vc@indirauniversity.edu.in","878","5","valid","","vc","False"
"registrar@indrashiluniversity.edu.in","879","4","do_not_mail","possible_trap","registrar","False"
"vc@indrashiluniversity.edu.in","879","5","valid","","vc","False"
"registrar@isbmuniversity.edu.in","880","4","do_not_mail","possible_trap","registrar","False"
"vc@isbmuniversity.edu.in","880","5","valid","","vc","False"
"registrar@iudehradun.edu.in","881","4","do_not_mail","possible_trap","registrar","False"
"vc@iudehradun.edu.in","881","5","valid","","vc","False"
"registrar@iuhimachal.edu.in","882","4","do_not_mail","possible_trap","registrar","False"
"vc@iuhimachal.edu.in","882","5","valid","","vc","False"
"registrar@iujaipur.edu.in","883","4","do_not_mail","possible_trap","registrar","False"
"vc@iujaipur.edu.in","883","5","valid","","vc","False"
"registrar@iujharkhand.edu.in","884","4","do_not_mail","possible_trap","registrar","False"
"vc@iujharkhand.edu.in","884","5","valid","","vc","False"
"registrar@iumeghalaya.edu.in","885","4","do_not_mail","possible_trap","registrar","False"
"vc@iumeghalaya.edu.in","885","5","invalid","mailbox_not_found","vc","False"
"registrar@iuraipur.edu.in","886","4","do_not_mail","possible_trap","registrar","False"
"vc@iuraipur.edu.in","886","5","valid","","vc","False"
"registrar@iusikkim.edu.in","887","4","do_not_mail","possible_trap","registrar","False"
"vc@iusikkim.edu.in","887","5","valid","","vc","False"
"registrar@iutripura.edu.in","888","4","do_not_mail","possible_trap","registrar","False"
"vc@iutripura.edu.in","888","5","valid","","vc","False"
"registrar@jauharuniversity.edu.in","889","4","do_not_mail","possible_trap","registrar","False"
"vc@jauharuniversity.edu.in","889","5","invalid","mailbox_not_found","vc","False"
"registrar@jecrcuniversity.edu.in","890","4","do_not_mail","possible_trap","registrar","False"
"vc@jecrcuniversity.edu.in","890","5","invalid","mailbox_not_found","vc","False"
"registrar@jklu.edu.in","891","4","do_not_mail","possible_trap","registrar","False"
"vc@jklu.edu.in","891","5","valid","","vc","False"
"registrar@jku.edu.in","892","4","do_not_mail","possible_trap","registrar","False"
"vc@jku.edu.in","892","5","valid","","vc","False"
"registrar@jlu.edu.in","893","4","do_not_mail","possible_trap","registrar","False"
"vc@jlu.edu.in","893","5","valid","","vc","False"
"registrar@jnctpu.edu.in","894","4","do_not_mail","possible_trap","registrar","False"
"vc@jnctpu.edu.in","894","5","invalid","mailbox_not_found","vc","False"
"registrar@joyuniversity.edu.in","895","4","do_not_mail","possible_trap","registrar","False"
"vc@joyuniversity.edu.in","895","5","valid","","vc","False"
"registrar@jru.edu.in","896","4","do_not_mail","possible_trap","registrar","False"
"vc@jru.edu.in","896","5","valid","","vc","False"
"registrar@jssuninoida.edu.in","897","4","do_not_mail","possible_trap","registrar","False"
"vc@jssuninoida.edu.in","897","5","valid","","vc","False"
"registrar@kaveriuniversity.edu.in","898","4","do_not_mail","possible_trap","registrar","False"
"vc@kaveriuniversity.edu.in","898","5","catch-all","","vc","False"
"registrar@kishkindauniversity.edu.in","899","4","do_not_mail","possible_trap","registrar","False"
"vc@kishkindauniversity.edu.in","899","5","catch-all","","vc","False"
"registrar@kkmu.edu.in","900","4","do_not_mail","possible_trap","registrar","False"
"vc@kkmu.edu.in","900","5","valid","","vc","False"
"registrar@kmu.edu.in","901","4","do_not_mail","possible_trap","registrar","False"
"vc@kmu.edu.in","901","5","invalid","mailbox_not_found","vc","False"
"registrar@knu.edu.in","902","4","do_not_mail","possible_trap","registrar","False"
"vc@knu.edu.in","902","5","catch-all","","vc","False"
"registrar@krea.edu.in","903","4","do_not_mail","possible_trap","registrar","False"
"vc@krea.edu.in","903","5","invalid","mailbox_not_found","vc","False"
"registrar@krmangalam.edu.in","904","4","do_not_mail","possible_trap","registrar","False"
"vc@krmangalam.edu.in","904","5","valid","","vc","False"
"registrar@ljku.edu.in","905","4","do_not_mail","possible_trap","registrar","False"
"vc@ljku.edu.in","905","5","valid","","vc","False"
"registrar@lordsuni.edu.in","906","4","do_not_mail","possible_trap","registrar","False"
"vc@lordsuni.edu.in","906","5","invalid","mailbox_not_found","vc","False"
"registrar@madhavuniversity.edu.in","907","4","do_not_mail","possible_trap","registrar","False"
"vc@madhavuniversity.edu.in","907","5","invalid","mailbox_not_found","vc","False"
"registrar@mahindrauniversity.edu.in","908","4","do_not_mail","possible_trap","registrar","False"
"vc@mahindrauniversity.edu.in","908","5","valid","","vc","False"
"registrar@mamuni.edu.in","909","4","do_not_mail","possible_trap","registrar","False"
"vc@mamuni.edu.in","909","5","valid","","vc","False"
"registrar@manavbhartiuniversity.edu.in","910","4","do_not_mail","possible_trap","registrar","False"
"vc@manavbhartiuniversity.edu.in","910","5","invalid","mailbox_not_found","vc","False"
"registrar@maya.edu.in","911","4","do_not_mail","possible_trap","registrar","False"
"vc@maya.edu.in","911","5","valid","","vc","False"
"registrar@mituniversity.edu.in","912","4","do_not_mail","possible_trap","registrar","False"
"vc@mituniversity.edu.in","912","5","invalid","mailbox_not_found","vc","False"
"registrar@mituniversityindia.edu.in","913","4","do_not_mail","possible_trap","registrar","False"
"vc@mituniversityindia.edu.in","913","5","valid","","vc","False"
"registrar@mitwpu.edu.in","914","4","do_not_mail","possible_trap","registrar","False"
"vc@mitwpu.edu.in","914","5","valid","","vc","False"
"registrar@mkuniversity.edu.in","915","4","do_not_mail","possible_trap","registrar","False"
"vc@mkuniversity.edu.in","915","5","valid","","vc","False"
"registrar@mmyrv.edu.in","916","4","do_not_mail","possible_trap","registrar","False"
"vc@mmyrv.edu.in","916","5","valid","","vc","False"
"registrar@monad.edu.in","917","4","do_not_mail","possible_trap","registrar","False"
"vc@monad.edu.in","917","5","valid","","vc","False"
"registrar@mru.edu.in","918","4","do_not_mail","possible_trap","registrar","False"
"vc@mru.edu.in","918","5","valid","","vc","False"
"registrar@msu.edu.in","919","4","do_not_mail","possible_trap","registrar","False"
"vc@msu.edu.in","919","5","valid","","vc","False"
"registrar@mvn.edu.in","920","4","do_not_mail","possible_trap","registrar","False"
"vc@mvn.edu.in","920","5","valid","","vc","False"
"registrar@neftu.edu.in","921","4","do_not_mail","possible_trap","registrar","False"
"vc@neftu.edu.in","921","5","valid","","vc","False"
"registrar@niu.edu.in","922","4","do_not_mail","possible_trap","registrar","False"
"vc@niu.edu.in","922","5","valid","","vc","False"
"registrar@nmvuniversity.edu.in","923","4","do_not_mail","possible_trap","registrar","False"
"vc@nmvuniversity.edu.in","923","5","invalid","mailbox_not_found","vc","False"
"registrar@opjsuniversity.edu.in","924","4","do_not_mail","possible_trap","registrar","False"
"vc@opjsuniversity.edu.in","924","5","valid","","vc","False"
"registrar@pcu.edu.in","925","4","do_not_mail","possible_trap","registrar","False"
"vc@pcu.edu.in","925","5","invalid","mailbox_not_found","vc","False"
"registrar@pillai.edu.in","926","4","do_not_mail","possible_trap","registrar","False"
"vc@pillai.edu.in","926","5","valid","","vc","False"
"registrar@pju.edu.in","927","4","do_not_mail","possible_trap","registrar","False"
"vc@pju.edu.in","927","5","valid","","vc","False"
"registrar@pkuniversity.edu.in","928","4","do_not_mail","possible_trap","registrar","False"
"vc@pkuniversity.edu.in","928","5","valid","","vc","False"
"registrar@plaksha.edu.in","929","4","do_not_mail","possible_trap","registrar","False"
"vc@plaksha.edu.in","929","5","valid","","vc","False"
"registrar@plastindia.edu.in","930","4","do_not_mail","possible_trap","registrar","False"
"vc@plastindia.edu.in","930","5","invalid","mailbox_not_found","vc","False"
"registrar@poornima.edu.in","931","4","do_not_mail","possible_trap","registrar","False"
"vc@poornima.edu.in","931","5","invalid","mailbox_not_found","vc","False"
"registrar@pratap.edu.in","932","4","invalid","no_dns_entries","registrar","False"
"vc@pratap.edu.in","932","5","invalid","no_dns_entries","vc","False"
"registrar@prestigeuniversity.edu.in","933","4","do_not_mail","possible_trap","registrar","False"
"vc@prestigeuniversity.edu.in","933","5","valid","","vc","False"
"registrar@quantumuniversity.edu.in","934","4","do_not_mail","possible_trap","registrar","False"
"vc@quantumuniversity.edu.in","934","5","valid","","vc","False"
"registrar@rafflesuniversity.edu.in","935","4","do_not_mail","possible_trap","registrar","False"
"vc@rafflesuniversity.edu.in","935","5","valid","","vc","False"
"registrar@rayatbahrauniversity.edu.in","936","4","do_not_mail","possible_trap","registrar","False"
"vc@rayatbahrauniversity.edu.in","936","5","valid","","vc","False"
"registrar@rbbsu.edu.in","937","4","do_not_mail","possible_trap","registrar","False"
"vc@rbbsu.edu.in","937","5","valid","","vc","False"
"registrar@reva.edu.in","938","4","do_not_mail","possible_trap","registrar","False"
"vc@reva.edu.in","938","5","catch-all","","vc","False"
"registrar@rnbglobal.edu.in","939","4","do_not_mail","possible_trap","registrar","False"
"vc@rnbglobal.edu.in","939","5","unknown","antispam_system","vc","False"
"registrar@rsru.edu.in","940","4","do_not_mail","possible_trap","registrar","False"
"vc@rsru.edu.in","940","5","invalid","mailbox_not_found","vc","False"
"registrar@rvu.edu.in","941","4","do_not_mail","possible_trap","registrar","False"
"vc@rvu.edu.in","941","5","valid","","vc","False"
"registrar@sabarmatiuniversity.edu.in","942","4","do_not_mail","possible_trap","registrar","False"
"vc@sabarmatiuniversity.edu.in","942","5","invalid","mailbox_not_found","vc","False"
"registrar@saiuniversity.edu.in","943","4","do_not_mail","possible_trap","registrar","False"
"vc@saiuniversity.edu.in","943","5","valid","","vc","False"
"registrar@sandipuniversity.edu.in","944","4","do_not_mail","possible_trap","registrar","False"
"vc@sandipuniversity.edu.in","944","5","valid","","vc","False"
"registrar@sanjivani.edu.in","945","4","do_not_mail","possible_trap","registrar","False"
"vc@sanjivani.edu.in","945","5","valid","","vc","False"
"registrar@sanskriti.edu.in","946","4","do_not_mail","possible_trap","registrar","False"
"vc@sanskriti.edu.in","946","5","invalid","mailbox_not_found","vc","False"
"registrar@sarojuniversity.edu.in","947","4","do_not_mail","possible_trap","registrar","False"
"vc@sarojuniversity.edu.in","947","5","valid","","vc","False"
"registrar@sau.edu.in","948","4","do_not_mail","possible_trap","registrar","False"
"vc@sau.edu.in","948","5","valid","","vc","False"
"registrar@sbsuniversity.edu.in","949","4","do_not_mail","possible_trap","registrar","False"
"vc@sbsuniversity.edu.in","949","5","valid","","vc","False"
"registrar@sbup.edu.in","950","4","invalid","no_dns_entries","registrar","False"
"vc@sbup.edu.in","950","5","invalid","no_dns_entries","vc","False"
"registrar@sdmuniversity.edu.in","951","4","do_not_mail","possible_trap","registrar","False"
"vc@sdmuniversity.edu.in","951","5","valid","","vc","False"
"registrar@sengolinternationaluniversity.edu.in","952","4","do_not_mail","possible_trap","registrar","False"
"vc@sengolinternationaluniversity.edu.in","952","5","invalid","mailbox_not_found","vc","False"
"registrar@sggswu.edu.in","953","4","do_not_mail","possible_trap","registrar","False"
"vc@sggswu.edu.in","953","5","valid","","vc","False"
"registrar@sgu.edu.in","954","4","do_not_mail","possible_trap","registrar","False"
"vc@sgu.edu.in","954","5","valid","","vc","False"
"registrar@sharnbasvauniversity.edu.in","955","4","do_not_mail","possible_trap","registrar","False"
"vc@sharnbasvauniversity.edu.in","955","5","valid","","vc","False"
"registrar@sikkimalpineuniversity.edu.in","956","4","do_not_mail","possible_trap","registrar","False"
"vc@sikkimalpineuniversity.edu.in","956","5","valid","","vc","False"
"registrar@smdu.edu.in","957","4","do_not_mail","possible_trap","registrar","False"
"vc@smdu.edu.in","957","5","invalid","mailbox_not_found","vc","False"
"registrar@smru.edu.in","958","4","do_not_mail","possible_trap","registrar","False"
"vc@smru.edu.in","958","5","invalid","mailbox_not_found","vc","False"
"registrar@smsu.edu.in","959","4","do_not_mail","possible_trap","registrar","False"
"vc@smsu.edu.in","959","5","valid","","vc","False"
"registrar@smu.edu.in","960","4","do_not_mail","possible_trap","registrar","False"
"vc@smu.edu.in","960","5","valid","","vc","False"
"registrar@snpsu.edu.in","961","4","do_not_mail","possible_trap","registrar","False"
"vc@snpsu.edu.in","961","5","valid","","vc","False"
"registrar@snuchennai.edu.in","962","4","do_not_mail","possible_trap","registrar","False"
"vc@snuchennai.edu.in","962","5","valid","","vc","False"
"registrar@spusikkim.edu.in","963","4","do_not_mail","possible_trap","registrar","False"
"vc@spusikkim.edu.in","963","5","invalid","mailbox_not_found","vc","False"
"registrar@srdu.edu.in","964","4","do_not_mail","possible_trap","registrar","False"
"vc@srdu.edu.in","964","5","valid","","vc","False"
"registrar@srhu.edu.in","965","4","do_not_mail","possible_trap","registrar","False"
"vc@srhu.edu.in","965","5","valid","","vc","False"
"registrar@sriaurobindouniversity.edu.in","966","4","do_not_mail","possible_trap","registrar","False"
"vc@sriaurobindouniversity.edu.in","966","5","invalid","mailbox_not_found","vc","False"
"registrar@srisriuniversity.edu.in","967","4","do_not_mail","possible_trap","registrar","False"
"vc@srisriuniversity.edu.in","967","5","valid","","vc","False"
"registrar@srku.edu.in","968","4","do_not_mail","possible_trap","registrar","False"
"vc@srku.edu.in","968","5","valid","","vc","False"
"registrar@srmap.edu.in","969","4","do_not_mail","possible_trap","registrar","False"
"vc@srmap.edu.in","969","5","valid","","vc","False"
"registrar@stjosephuniv.edu.in","970","4","do_not_mail","possible_trap","registrar","False"
"vc@stjosephuniv.edu.in","970","5","valid","","vc","False"
"registrar@suh.edu.in","971","4","do_not_mail","possible_trap","registrar","False"
"vc@suh.edu.in","971","5","valid","","vc","False"
"registrar@sushantuniversity.edu.in","972","4","do_not_mail","possible_trap","registrar","False"
"vc@sushantuniversity.edu.in","972","5","valid","","vc","False"
"registrar@svu.edu.in","973","4","do_not_mail","possible_trap","registrar","False"
"vc@svu.edu.in","973","5","valid","","vc","False"
"registrar@svus.edu.in","974","4","do_not_mail","possible_trap","registrar","False"
"vc@svus.edu.in","974","5","valid","","vc","False"
"registrar@svvv.edu.in","975","4","do_not_mail","possible_trap","registrar","False"
"vc@svvv.edu.in","975","5","valid","","vc","False"
"registrar@swarrnim.edu.in","976","4","do_not_mail","possible_trap","registrar","False"
"vc@swarrnim.edu.in","976","5","invalid","mailbox_not_found","vc","False"
"registrar@sxuk.edu.in","977","4","do_not_mail","possible_trap","registrar","False"
"vc@sxuk.edu.in","977","5","valid","","vc","False"
"registrar@tdu.edu.in","978","4","do_not_mail","possible_trap","registrar","False"
"vc@tdu.edu.in","978","5","valid","","vc","False"
"registrar@theglobaluniversity.edu.in","979","4","do_not_mail","possible_trap","registrar","False"
"vc@theglobaluniversity.edu.in","979","5","valid","","vc","False"
"registrar@tsm.edu.in","980","4","do_not_mail","possible_trap","registrar","False"
"vc@tsm.edu.in","980","5","invalid","mailbox_not_found","vc","False"
"registrar@uem.edu.in","981","4","do_not_mail","possible_trap","registrar","False"
"vc@uem.edu.in","981","5","valid","","vc","False"
"registrar@jaipur.uem.edu.in","982","4","do_not_mail","possible_trap","registrar","False"
"vc@jaipur.uem.edu.in","982","5","invalid","does_not_accept_mail","vc","False"
"registrar@uniteduniversity.edu.in","983","4","do_not_mail","possible_trap","registrar","False"
"vc@uniteduniversity.edu.in","983","5","valid","","vc","False"
"registrar@universalskilltechuniversity.edu.in","984","4","do_not_mail","possible_trap","registrar","False"
"vc@universalskilltechuniversity.edu.in","984","5","invalid","mailbox_not_found","vc","False"
"registrar@unwh.edu.in","985","4","do_not_mail","possible_trap","registrar","False"
"vc@unwh.edu.in","985","5","valid","","vc","False"
"registrar@uot.edu.in","986","4","do_not_mail","possible_trap","registrar","False"
"vc@uot.edu.in","986","5","valid","","vc","False"
"registrar@vau.edu.in","987","4","do_not_mail","possible_trap","registrar","False"
"vc@vau.edu.in","987","5","valid","","vc","False"
"registrar@veltechrsap.edu.in","988","4","do_not_mail","possible_trap","registrar","False"
"vc@veltechrsap.edu.in","988","5","invalid","mailbox_not_found","vc","False"
"registrar@vidya.edu.in","989","4","do_not_mail","possible_trap","registrar","False"
"vc@vidya.edu.in","989","5","valid","","vc","False"
"registrar@vidyashilp.edu.in","990","4","do_not_mail","possible_trap","registrar","False"
"vc@vidyashilp.edu.in","990","5","valid","","vc","False"
"registrar@vijaybhoomi.edu.in","991","4","do_not_mail","possible_trap","registrar","False"
"vc@vijaybhoomi.edu.in","991","5","catch-all","","vc","False"
"registrar@woxsen.edu.in","992","4","do_not_mail","possible_trap","registrar","False"
"vc@woxsen.edu.in","992","5","invalid","mailbox_not_found","vc","False"
"registrar@xub.edu.in","993","4","do_not_mail","possible_trap","registrar","False"
"vc@xub.edu.in","993","5","valid","","vc","False"
"registrar@erauniversity.in","994","4","do_not_mail","possible_trap","registrar","False"
"vc@erauniversity.in","994","5","valid","","vc","False"
"registrar@futureuniversity.in","995","4","do_not_mail","possible_trap","registrar","False"
"vc@futureuniversity.in","995","5","valid","","vc","False"
"registrar@gurukashiuniversity.in","996","4","do_not_mail","possible_trap","registrar","False"
"vc@gurukashiuniversity.in","996","5","invalid","mailbox_not_found","vc","False"
"registrar@himalayiyauniversity.in","997","4","do_not_mail","possible_trap","registrar","False"
"vc@himalayiyauniversity.in","997","5","valid","","vc","False"
"registrar@iiuedu.in","998","4","do_not_mail","possible_trap","registrar","False"
"vc@iiuedu.in","998","5","valid","","vc","False"
"registrar@jguni.in","999","4","do_not_mail","possible_trap","registrar","False"
"vc@jguni.in","999","5","invalid","mailbox_not_found","vc","False"
"registrar@jssstuniv.in","1000","4","do_not_mail","possible_trap","registrar","False"
"vc@jssstuniv.in","1000","5","valid","","vc","False"
"registrar@kazirangauniversity.in","1001","4","do_not_mail","possible_trap","registrar","False"
"vc@kazirangauniversity.in","1001","5","valid","","vc","False"
"registrar@lpu.in","1002","4","do_not_mail","possible_trap","registrar","False"
"vc@lpu.in","1002","5","valid","","vc","False"
"registrar@mangalayatan.in","1003","4","do_not_mail","possible_trap","registrar","False"
"vc@mangalayatan.in","1003","5","invalid","mailbox_not_found","vc","False"
"registrar@mepedu.in","1004","4","do_not_mail","possible_trap","registrar","False"
"vc@mepedu.in","1004","5","invalid","mailbox_not_found","vc","False"
"registrar@mindpoweruniversity.in","1005","4","do_not_mail","possible_trap","registrar","False"
"vc@mindpoweruniversity.in","1005","5","invalid","mailbox_not_found","vc","False"
"registrar@mlcuniv.in","1006","4","do_not_mail","possible_trap","registrar","False"
"vc@mlcuniv.in","1006","5","valid","","vc","False"
"registrar@niituniversity.in","1007","4","do_not_mail","possible_trap","registrar","False"
"vc@niituniversity.in","1007","5","invalid","mailbox_not_found","vc","False"
"registrar@ksvuniversity.org.in","1008","4","do_not_mail","possible_trap","registrar","False"
"vc@ksvuniversity.org.in","1008","5","invalid","mailbox_not_found","vc","False"
"registrar@svu.org.in","1009","4","do_not_mail","possible_trap","registrar","False"
"vc@svu.org.in","1009","5","invalid","mailbox_not_found","vc","False"
"registrar@orientaluniversity.in","1010","4","do_not_mail","possible_trap","registrar","False"
"vc@orientaluniversity.in","1010","5","valid","","vc","False"
"registrar@presidencyuniversity.in","1011","4","do_not_mail","possible_trap","registrar","False"
"vc@presidencyuniversity.in","1011","5","invalid","mailbox_not_found","vc","False"
"registrar@raitechuniversity.in","1012","4","do_not_mail","possible_trap","registrar","False"
"vc@raitechuniversity.in","1012","5","valid","","vc","False"
"registrar@rbunagpur.in","1013","4","do_not_mail","possible_trap","registrar","False"
"vc@rbunagpur.in","1013","5","valid","","vc","False"
"registrar@ruj-bsdu.in","1014","4","do_not_mail","possible_trap","registrar","False"
"vc@ruj-bsdu.in","1014","5","invalid","mailbox_not_found","vc","False"
"registrar@sageuniversity.in","1015","4","do_not_mail","possible_trap","registrar","False"
"vc@sageuniversity.in","1015","5","invalid","mailbox_not_found","vc","False"
"registrar@sanskaramuniversity.in","1016","4","do_not_mail","possible_trap","registrar","False"
"vc@sanskaramuniversity.in","1016","5","invalid","mailbox_not_found","vc","False"
"registrar@sauniv.in","1017","4","invalid","no_dns_entries","registrar","False"
"vc@sauniv.in","1017","5","invalid","no_dns_entries","vc","False"
"registrar@sgrduhs.in","1018","4","do_not_mail","possible_trap","registrar","False"
"vc@sgrduhs.in","1018","5","catch-all","","vc","False"
"registrar@shyamuniversity.in","1019","4","do_not_mail","possible_trap","registrar","False"
"vc@shyamuniversity.in","1019","5","valid","","vc","False"
"registrar@soauniversity.in","1020","4","do_not_mail","possible_trap","registrar","False"
"vc@soauniversity.in","1020","5","invalid","mailbox_not_found","vc","False"
"registrar@universalai.in","1021","4","do_not_mail","possible_trap","registrar","False"
"vc@universalai.in","1021","5","valid","","vc","False"
"registrar@uudoon.in","1022","4","do_not_mail","possible_trap","registrar","False"
"vc@uudoon.in","1022","5","invalid","mailbox_not_found","vc","False"
"registrar@atharvauniversity.org","1023","4","do_not_mail","possible_trap","registrar","False"
"vc@atharvauniversity.org","1023","5","valid","","vc","False"
"registrar@bhartiuniversity.org","1024","4","do_not_mail","possible_trap","registrar","False"
"vc@bhartiuniversity.org","1024","5","valid","","vc","False"
"registrar@davuniversity.org","1025","4","do_not_mail","possible_trap","registrar","False"
"vc@davuniversity.org","1025","5","valid","","vc","False"
"registrar@gnuindia.org","1026","4","do_not_mail","possible_trap","registrar","False"
"vc@gnuindia.org","1026","5","valid","","vc","False"
"registrar@gyanvihar.org","1027","4","do_not_mail","possible_trap","registrar","False"
"vc@gyanvihar.org","1027","5","invalid","mailbox_not_found","vc","False"
"registrar@homoeopathyuniversity.org","1028","4","do_not_mail","possible_trap","registrar","False"
"vc@homoeopathyuniversity.org","1028","5","invalid","mailbox_not_found","vc","False"
"registrar@invertis.org","1029","4","do_not_mail","possible_trap","registrar","False"
"vc@invertis.org","1029","5","valid","","vc","False"
"registrar@itmuniversity.org","1030","4","do_not_mail","possible_trap","registrar","False"
"vc@itmuniversity.org","1030","5","valid","","vc","False"
"registrar@jagannathuniversity.org","1031","4","do_not_mail","possible_trap","registrar","False"
"vc@jagannathuniversity.org","1031","5","valid","","vc","False"
"registrar@khongnangthabauniversity.org","1032","4","do_not_mail","possible_trap","registrar","False"
"vc@khongnangthabauniversity.org","1032","5","invalid","does_not_accept_mail","vc","False"
"registrar@mewaruniversity.org","1033","4","do_not_mail","possible_trap","registrar","False"
"vc@mewaruniversity.org","1033","5","valid","","vc","False"
"registrar@mmambala.org","1034","4","do_not_mail","possible_trap","registrar","False"
"vc@mmambala.org","1034","5","valid","","vc","False"
"registrar@mmusolan.org","1035","4","do_not_mail","possible_trap","registrar","False"
"vc@mmusolan.org","1035","5","valid","","vc","False"
"registrar@nimsuniversity.org","1036","4","do_not_mail","possible_trap","registrar","False"
"vc@nimsuniversity.org","1036","5","valid","","vc","False"
"registrar@rguniversity.org","1037","4","do_not_mail","possible_trap","registrar","False"
"vc@rguniversity.org","1037","5","valid","","vc","False"
"registrar@rkdfuniversity.org","1038","4","do_not_mail","possible_trap","registrar","False"
"vc@rkdfuniversity.org","1038","5","catch-all","","vc","False"
"registrar@seacomskillsuniversity.org","1039","4","do_not_mail","possible_trap","registrar","False"
"vc@seacomskillsuniversity.org","1039","5","valid","","vc","False"
"registrar@shreeomuniversity.org","1040","4","do_not_mail","possible_trap","registrar","False"
"vc@shreeomuniversity.org","1040","5","valid","","vc","False"
"registrar@srisaiuniversity.org","1041","4","do_not_mail","possible_trap","registrar","False"
"vc@srisaiuniversity.org","1041","5","valid","","vc","False"
"registrar@subharti.org","1042","4","do_not_mail","possible_trap","registrar","False"
"vc@subharti.org","1042","5","valid","","vc","False"
"registrar@gardencity.university","1043","4","do_not_mail","possible_trap","registrar","False"
"vc@gardencity.university","1043","5","valid","","vc","False"
